Store,Sales  Date Time,Product,Gallons
Jumbo 663,2020-01-31 12:00:00.000,DSL,2430.58
Jumbo 663,2020-01-31 11:00:00.000,DSL,1970.9
Jumbo 663,2020-01-31 10:00:00.000,DSL,1434.39
Jumbo 663,2020-01-31 09:00:00.000,DSL,975.84
Jumbo 663,2020-01-31 08:00:00.000,DSL,2176.0
Jumbo 663,2020-01-31 07:00:00.000,DSL,1962.26
Jumbo 663,2020-01-31 06:00:00.000,DSL,815.09
Jumbo 663,2020-01-31 05:00:00.000,DSL,481.21
Jumbo 663,2020-01-31 04:00:00.000,DSL,892.44
Jumbo 663,2020-01-31 03:00:00.000,DSL,94.93
Jumbo 663,2020-01-31 02:00:00.000,DSL,463.7
Jumbo 663,2020-01-31 01:00:00.000,DSL,161.2
Jumbo 663,2020-01-31 00:00:00.000,DSL,861.09
Jumbo 663,2020-01-30 23:00:00.000,DSL,695.92
Jumbo 663,2020-01-30 22:00:00.000,DSL,1015.27
Jumbo 663,2020-01-30 21:00:00.000,DSL,301.01
Jumbo 663,2020-01-30 20:00:00.000,DSL,791.63
Jumbo 663,2020-01-30 19:00:00.000,DSL,1138.93
Jumbo 663,2020-01-30 18:00:00.000,DSL,1970.94
Jumbo 663,2020-01-30 17:00:00.000,DSL,1818.96
Jumbo 663,2020-01-30 16:00:00.000,DSL,2674.18
Jumbo 663,2020-01-30 15:00:00.000,DSL,1594.54
Jumbo 663,2020-01-30 14:00:00.000,DSL,2571.57
Jumbo 663,2020-01-30 13:00:00.000,DSL,2524.55
Jumbo 663,2020-01-30 12:00:00.000,DSL,2796.49
Jumbo 663,2020-01-30 11:00:00.000,DSL,2509.7
Jumbo 663,2020-01-30 10:00:00.000,DSL,2075.97
Jumbo 663,2020-01-30 09:00:00.000,DSL,2000.96
Jumbo 663,2020-01-30 08:00:00.000,DSL,1649.91
Jumbo 663,2020-01-30 07:00:00.000,DSL,1244.14
Jumbo 663,2020-01-30 06:00:00.000,DSL,1170.08
Jumbo 663,2020-01-30 05:00:00.000,DSL,1064.9
Jumbo 663,2020-01-30 04:00:00.000,DSL,660.31
Jumbo 663,2020-01-30 03:00:00.000,DSL,724.8
Jumbo 663,2020-01-30 02:00:00.000,DSL,473.09
Jumbo 663,2020-01-30 01:00:00.000,DSL,94.99
Jumbo 663,2020-01-30 00:00:00.000,DSL,590.99
Jumbo 663,2020-01-29 23:00:00.000,DSL,557.41
Jumbo 663,2020-01-29 22:00:00.000,DSL,917.57
Jumbo 663,2020-01-29 21:00:00.000,DSL,974.22
Jumbo 663,2020-01-29 20:00:00.000,DSL,1089.18
Jumbo 663,2020-01-29 19:00:00.000,DSL,1547.52
Jumbo 663,2020-01-29 18:00:00.000,DSL,2441.83
Jumbo 663,2020-01-29 17:00:00.000,DSL,1793.97
Jumbo 663,2020-01-29 16:00:00.000,DSL,1956.13
Jumbo 663,2020-01-29 15:00:00.000,DSL,2559.83
Jumbo 663,2020-01-29 14:00:00.000,DSL,1675.84
Jumbo 663,2020-01-29 13:00:00.000,DSL,2126.47
Jumbo 663,2020-01-29 12:00:00.000,DSL,3349.82
Jumbo 663,2020-01-29 11:00:00.000,DSL,2821.24
Jumbo 663,2020-01-29 10:00:00.000,DSL,1849.66
Jumbo 663,2020-01-29 09:00:00.000,DSL,2220.64
Jumbo 663,2020-01-29 08:00:00.000,DSL,1580.36
Jumbo 663,2020-01-29 07:00:00.000,DSL,1474.48
Jumbo 663,2020-01-29 06:00:00.000,DSL,653.78
Jumbo 663,2020-01-29 05:00:00.000,DSL,1200.53
Jumbo 663,2020-01-29 04:00:00.000,DSL,385.85
Jumbo 663,2020-01-29 03:00:00.000,DSL,264.2
Jumbo 663,2020-01-29 02:00:00.000,DSL,610.37
Jumbo 663,2020-01-29 01:00:00.000,DSL,297.83
Jumbo 663,2020-01-29 00:00:00.000,DSL,675.56
Jumbo 663,2020-01-28 23:00:00.000,DSL,388.33
Jumbo 663,2020-01-28 22:00:00.000,DSL,831.53
Jumbo 663,2020-01-28 21:00:00.000,DSL,611.11
Jumbo 663,2020-01-28 20:00:00.000,DSL,1887.01
Jumbo 663,2020-01-28 19:00:00.000,DSL,1572.79
Jumbo 663,2020-01-28 18:00:00.000,DSL,1807.21
Jumbo 663,2020-01-28 17:00:00.000,DSL,1467.83
Jumbo 663,2020-01-28 16:00:00.000,DSL,1531.28
Jumbo 663,2020-01-28 15:00:00.000,DSL,2518.5
Jumbo 663,2020-01-28 14:00:00.000,DSL,2252.9
Jumbo 663,2020-01-28 13:00:00.000,DSL,3003.35
Jumbo 663,2020-01-28 12:00:00.000,DSL,3505.24
Jumbo 663,2020-01-28 11:00:00.000,DSL,2873.54
Jumbo 663,2020-01-28 10:00:00.000,DSL,1263.6
Jumbo 663,2020-01-28 09:00:00.000,DSL,2464.09
Jumbo 663,2020-01-28 08:00:00.000,DSL,2457.86
Jumbo 663,2020-01-28 07:00:00.000,DSL,1322.58
Jumbo 663,2020-01-28 06:00:00.000,DSL,1265.71
Jumbo 663,2020-01-28 05:00:00.000,DSL,904.18
Jumbo 663,2020-01-28 04:00:00.000,DSL,722.76
Jumbo 663,2020-01-28 03:00:00.000,DSL,488.8
Jumbo 663,2020-01-28 02:00:00.000,DSL,199.53
Jumbo 663,2020-01-28 01:00:00.000,DSL,823.64
Jumbo 663,2020-01-28 00:00:00.000,DSL,1227.69
Jumbo 663,2020-01-27 23:00:00.000,DSL,166.98
Jumbo 663,2020-01-27 22:00:00.000,DSL,451.71
Jumbo 663,2020-01-27 21:00:00.000,DSL,934.81
Jumbo 663,2020-01-27 20:00:00.000,DSL,1218.27
Jumbo 663,2020-01-27 19:00:00.000,DSL,623.68
Jumbo 663,2020-01-27 18:00:00.000,DSL,2154.67
Jumbo 663,2020-01-27 17:00:00.000,DSL,898.39
Jumbo 663,2020-01-27 16:00:00.000,DSL,755.7
Jumbo 663,2020-01-27 15:00:00.000,DSL,1926.64
Jumbo 663,2020-01-27 14:00:00.000,DSL,1833.52
Jumbo 663,2020-01-27 13:00:00.000,DSL,1748.41
Jumbo 663,2020-01-27 12:00:00.000,DSL,1725.01
Jumbo 663,2020-01-27 11:00:00.000,DSL,1991.46
Jumbo 663,2020-01-27 10:00:00.000,DSL,1795.2
Jumbo 663,2020-01-27 09:00:00.000,DSL,1694.99
Jumbo 663,2020-01-27 08:00:00.000,DSL,806.04
Jumbo 663,2020-01-27 07:00:00.000,DSL,1364.57
Jumbo 663,2020-01-27 06:00:00.000,DSL,806.0
Jumbo 663,2020-01-27 05:00:00.000,DSL,474.0
Jumbo 663,2020-01-27 04:00:00.000,DSL,440.26
Jumbo 663,2020-01-27 03:00:00.000,DSL,633.32
Jumbo 663,2020-01-27 02:00:00.000,DSL,401.77
Jumbo 663,2020-01-27 01:00:00.000,DSL,68.78
Jumbo 663,2020-01-27 00:00:00.000,DSL,581.29
Jumbo 663,2020-01-26 23:00:00.000,DSL,524.57
Jumbo 663,2020-01-26 22:00:00.000,DSL,640.82
Jumbo 663,2020-01-26 21:00:00.000,DSL,381.11
Jumbo 663,2020-01-26 20:00:00.000,DSL,139.36
Jumbo 663,2020-01-26 19:00:00.000,DSL,878.55
Jumbo 663,2020-01-26 18:00:00.000,DSL,504.2
Jumbo 663,2020-01-26 17:00:00.000,DSL,1271.26
Jumbo 663,2020-01-26 16:00:00.000,DSL,830.53
Jumbo 663,2020-01-26 15:00:00.000,DSL,950.81
Jumbo 663,2020-01-26 14:00:00.000,DSL,1102.93
Jumbo 663,2020-01-26 13:00:00.000,DSL,882.2
Jumbo 663,2020-01-26 12:00:00.000,DSL,877.89
Jumbo 663,2020-01-26 11:00:00.000,DSL,1181.86
Jumbo 663,2020-01-26 10:00:00.000,DSL,1333.66
Jumbo 663,2020-01-26 09:00:00.000,DSL,1298.57
Jumbo 663,2020-01-26 08:00:00.000,DSL,823.3
Jumbo 663,2020-01-26 07:00:00.000,DSL,438.15
Jumbo 663,2020-01-26 06:00:00.000,DSL,258.37
Jumbo 663,2020-01-26 05:00:00.000,DSL,274.51
Jumbo 663,2020-01-26 04:00:00.000,DSL,329.53
Jumbo 663,2020-01-26 03:00:00.000,DSL,0.0
Jumbo 663,2020-01-26 02:00:00.000,DSL,268.67
Jumbo 663,2020-01-26 01:00:00.000,DSL,17.66
Jumbo 663,2020-01-26 00:00:00.000,DSL,360.32
Jumbo 663,2020-01-25 23:00:00.000,DSL,924.32
Jumbo 663,2020-01-25 22:00:00.000,DSL,491.61
Jumbo 663,2020-01-25 21:00:00.000,DSL,134.68
Jumbo 663,2020-01-25 20:00:00.000,DSL,623.72
Jumbo 663,2020-01-25 19:00:00.000,DSL,400.65
Jumbo 663,2020-01-25 18:00:00.000,DSL,756.86
Jumbo 663,2020-01-25 17:00:00.000,DSL,424.31
Jumbo 663,2020-01-25 16:00:00.000,DSL,855.25
Jumbo 663,2020-01-25 15:00:00.000,DSL,1387.92
Jumbo 663,2020-01-25 14:00:00.000,DSL,1056.08
Jumbo 663,2020-01-25 13:00:00.000,DSL,689.74
Jumbo 663,2020-01-25 12:00:00.000,DSL,1075.86
Jumbo 663,2020-01-25 11:00:00.000,DSL,2239.01
Jumbo 663,2020-01-25 10:00:00.000,DSL,1699.89
Jumbo 663,2020-01-25 09:00:00.000,DSL,1173.49
Jumbo 663,2020-01-25 08:00:00.000,DSL,432.57
Jumbo 663,2020-01-25 07:00:00.000,DSL,980.16
Jumbo 663,2020-01-25 06:00:00.000,DSL,540.43
Jumbo 663,2020-01-25 05:00:00.000,DSL,544.61
Jumbo 663,2020-01-25 04:00:00.000,DSL,110.25
Jumbo 663,2020-01-25 03:00:00.000,DSL,137.25
Jumbo 663,2020-01-25 02:00:00.000,DSL,349.61
Jumbo 663,2020-01-25 01:00:00.000,DSL,279.85
Jumbo 663,2020-01-25 00:00:00.000,DSL,364.3
Jumbo 663,2020-01-24 23:00:00.000,DSL,622.73
Jumbo 663,2020-01-24 22:00:00.000,DSL,875.8
Jumbo 663,2020-01-24 21:00:00.000,DSL,1192.09
Jumbo 663,2020-01-24 20:00:00.000,DSL,486.49
Jumbo 663,2020-01-24 19:00:00.000,DSL,1174.28
Jumbo 663,2020-01-24 18:00:00.000,DSL,648.98
Jumbo 663,2020-01-24 17:00:00.000,DSL,1676.46
Jumbo 663,2020-01-24 16:00:00.000,DSL,1867.63
Jumbo 663,2020-01-24 15:00:00.000,DSL,1587.66
Jumbo 663,2020-01-24 14:00:00.000,DSL,1686.67
Jumbo 663,2020-01-24 13:00:00.000,DSL,1984.0
Jumbo 663,2020-01-24 12:00:00.000,DSL,1827.94
Jumbo 663,2020-01-24 11:00:00.000,DSL,2050.37
Jumbo 663,2020-01-24 10:00:00.000,DSL,2637.22
Jumbo 663,2020-01-24 09:00:00.000,DSL,2092.25
Jumbo 663,2020-01-24 08:00:00.000,DSL,2177.81
Jumbo 663,2020-01-24 07:00:00.000,DSL,1473.94
Jumbo 663,2020-01-24 06:00:00.000,DSL,1232.7
Jumbo 663,2020-01-24 05:00:00.000,DSL,993.67
Jumbo 663,2020-01-24 04:00:00.000,DSL,510.2
Jumbo 663,2020-01-24 03:00:00.000,DSL,347.18
Jumbo 663,2020-01-24 02:00:00.000,DSL,719.7
Jumbo 663,2020-01-24 01:00:00.000,DSL,277.84
Jumbo 663,2020-01-24 00:00:00.000,DSL,162.5
Jumbo 663,2020-01-23 23:00:00.000,DSL,253.67
Jumbo 663,2020-01-23 22:00:00.000,DSL,808.88
Jumbo 663,2020-01-23 21:00:00.000,DSL,1664.68
Jumbo 663,2020-01-23 20:00:00.000,DSL,1194.73
Jumbo 663,2020-01-23 19:00:00.000,DSL,1020.85
Jumbo 663,2020-01-23 18:00:00.000,DSL,949.1
Jumbo 663,2020-01-23 17:00:00.000,DSL,1698.56
Jumbo 663,2020-01-23 16:00:00.000,DSL,1747.98
Jumbo 663,2020-01-23 15:00:00.000,DSL,0.0
Jumbo 663,2020-01-23 14:00:00.000,DSL,2360.24
Jumbo 663,2020-01-23 13:00:00.000,DSL,2110.51
Jumbo 663,2020-01-23 12:00:00.000,DSL,3652.23
Jumbo 663,2020-01-23 11:00:00.000,DSL,2156.59
Jumbo 663,2020-01-23 10:00:00.000,DSL,1859.99
Jumbo 663,2020-01-23 09:00:00.000,DSL,1801.87
Jumbo 663,2020-01-23 08:00:00.000,DSL,1787.7
Jumbo 663,2020-01-23 07:00:00.000,DSL,1800.97
Jumbo 663,2020-01-23 06:00:00.000,DSL,1849.99
Jumbo 663,2020-01-23 05:00:00.000,DSL,1147.03
Jumbo 663,2020-01-23 04:00:00.000,DSL,432.94
Jumbo 663,2020-01-23 03:00:00.000,DSL,344.09
Jumbo 663,2020-01-23 02:00:00.000,DSL,370.86
Jumbo 663,2020-01-23 01:00:00.000,DSL,694.68
Jumbo 663,2020-01-23 00:00:00.000,DSL,737.55
Jumbo 663,2020-01-22 23:00:00.000,DSL,828.56
Jumbo 663,2020-01-22 22:00:00.000,DSL,967.07
Jumbo 663,2020-01-22 21:00:00.000,DSL,1282.43
Jumbo 663,2020-01-22 20:00:00.000,DSL,958.1
Jumbo 663,2020-01-22 19:00:00.000,DSL,935.07
Jumbo 663,2020-01-22 18:00:00.000,DSL,1442.24
Jumbo 663,2020-01-22 17:00:00.000,DSL,1808.57
Jumbo 663,2020-01-22 16:00:00.000,DSL,2375.97
Jumbo 663,2020-01-22 15:00:00.000,DSL,1763.34
Jumbo 663,2020-01-22 14:00:00.000,DSL,2617.23
Jumbo 663,2020-01-22 13:00:00.000,DSL,2511.07
Jumbo 663,2020-01-22 12:00:00.000,DSL,2926.9
Jumbo 663,2020-01-22 11:00:00.000,DSL,3110.63
Jumbo 663,2020-01-22 10:00:00.000,DSL,3002.99
Jumbo 663,2020-01-22 09:00:00.000,DSL,1423.15
Jumbo 663,2020-01-22 08:00:00.000,DSL,1902.51
Jumbo 663,2020-01-22 07:00:00.000,DSL,1757.55
Jumbo 663,2020-01-22 06:00:00.000,DSL,1861.78
Jumbo 663,2020-01-22 05:00:00.000,DSL,940.73
Jumbo 663,2020-01-22 04:00:00.000,DSL,427.31
Jumbo 663,2020-01-22 03:00:00.000,DSL,493.38
Jumbo 663,2020-01-22 02:00:00.000,DSL,761.68
Jumbo 663,2020-01-22 01:00:00.000,DSL,395.54
Jumbo 663,2020-01-22 00:00:00.000,DSL,743.62
Jumbo 663,2020-01-21 23:00:00.000,DSL,366.63
Jumbo 663,2020-01-21 22:00:00.000,DSL,772.4
Jumbo 663,2020-01-21 21:00:00.000,DSL,1441.77
Jumbo 663,2020-01-21 20:00:00.000,DSL,1863.78
Jumbo 663,2020-01-21 19:00:00.000,DSL,761.37
Jumbo 663,2020-01-21 18:00:00.000,DSL,1939.32
Jumbo 663,2020-01-21 17:00:00.000,DSL,1957.88
Jumbo 663,2020-01-21 16:00:00.000,DSL,2493.88
Jumbo 663,2020-01-21 15:00:00.000,DSL,2657.87
Jumbo 663,2020-01-21 14:00:00.000,DSL,3745.61
Jumbo 663,2020-01-21 13:00:00.000,DSL,3305.61
Jumbo 663,2020-01-21 12:00:00.000,DSL,2168.9
Jumbo 663,2020-01-21 11:00:00.000,DSL,3259.91
Jumbo 663,2020-01-21 10:00:00.000,DSL,2417.28
Jumbo 663,2020-01-21 09:00:00.000,DSL,2608.76
Jumbo 663,2020-01-21 08:00:00.000,DSL,2193.42
Jumbo 663,2020-01-21 07:00:00.000,DSL,1712.65
Jumbo 663,2020-01-21 06:00:00.000,DSL,1154.27
Jumbo 663,2020-01-21 05:00:00.000,DSL,1264.64
Jumbo 663,2020-01-21 04:00:00.000,DSL,806.12
Jumbo 663,2020-01-21 03:00:00.000,DSL,249.03
Jumbo 663,2020-01-21 02:00:00.000,DSL,528.13
Jumbo 663,2020-01-21 01:00:00.000,DSL,320.78
Jumbo 663,2020-01-21 00:00:00.000,DSL,489.67
Jumbo 663,2020-01-20 23:00:00.000,DSL,1057.71
Jumbo 663,2020-01-20 22:00:00.000,DSL,607.57
Jumbo 663,2020-01-20 21:00:00.000,DSL,793.91
Jumbo 663,2020-01-20 20:00:00.000,DSL,718.08
Jumbo 663,2020-01-20 19:00:00.000,DSL,1053.55
Jumbo 663,2020-01-20 18:00:00.000,DSL,900.42
Jumbo 663,2020-01-20 17:00:00.000,DSL,860.5
Jumbo 663,2020-01-20 16:00:00.000,DSL,2946.51
Jumbo 663,2020-01-20 15:00:00.000,DSL,2220.98
Jumbo 663,2020-01-20 14:00:00.000,DSL,1995.75
Jumbo 663,2020-01-20 13:00:00.000,DSL,2551.42
Jumbo 663,2020-01-20 12:00:00.000,DSL,810.39
Jumbo 663,2020-01-20 11:00:00.000,DSL,2270.09
Jumbo 663,2020-01-20 10:00:00.000,DSL,1722.26
Jumbo 663,2020-01-20 09:00:00.000,DSL,1753.33
Jumbo 663,2020-01-20 08:00:00.000,DSL,1602.78
Jumbo 663,2020-01-20 07:00:00.000,DSL,350.57
Jumbo 663,2020-01-20 06:00:00.000,DSL,914.32
Jumbo 663,2020-01-20 05:00:00.000,DSL,354.07
Jumbo 663,2020-01-20 04:00:00.000,DSL,249.23
Jumbo 663,2020-01-20 03:00:00.000,DSL,367.79
Jumbo 663,2020-01-20 02:00:00.000,DSL,527.5
Jumbo 663,2020-01-20 01:00:00.000,DSL,507.19
Jumbo 663,2020-01-20 00:00:00.000,DSL,0.0
Jumbo 663,2020-01-19 23:00:00.000,DSL,267.81
Jumbo 663,2020-01-19 22:00:00.000,DSL,847.58
Jumbo 663,2020-01-19 21:00:00.000,DSL,384.49
Jumbo 663,2020-01-19 20:00:00.000,DSL,474.97
Jumbo 663,2020-01-19 19:00:00.000,DSL,700.27
Jumbo 663,2020-01-19 18:00:00.000,DSL,1065.1
Jumbo 663,2020-01-19 17:00:00.000,DSL,560.97
Jumbo 663,2020-01-19 16:00:00.000,DSL,1322.34
Jumbo 663,2020-01-19 15:00:00.000,DSL,757.72
Jumbo 663,2020-01-19 14:00:00.000,DSL,739.39
Jumbo 663,2020-01-19 13:00:00.000,DSL,963.27
Jumbo 663,2020-01-19 12:00:00.000,DSL,2599.84
Jumbo 663,2020-01-19 11:00:00.000,DSL,566.48
Jumbo 663,2020-01-19 10:00:00.000,DSL,533.39
Jumbo 663,2020-01-19 09:00:00.000,DSL,1009.92
Jumbo 663,2020-01-19 08:00:00.000,DSL,864.67
Jumbo 663,2020-01-19 07:00:00.000,DSL,619.73
Jumbo 663,2020-01-19 06:00:00.000,DSL,585.23
Jumbo 663,2020-01-19 05:00:00.000,DSL,153.18
Jumbo 663,2020-01-19 04:00:00.000,DSL,260.91
Jumbo 663,2020-01-19 03:00:00.000,DSL,0.0
Jumbo 663,2020-01-19 02:00:00.000,DSL,259.99
Jumbo 663,2020-01-19 01:00:00.000,DSL,102.37
Jumbo 663,2020-01-19 00:00:00.000,DSL,277.86
Jumbo 663,2020-01-18 23:00:00.000,DSL,397.62
Jumbo 663,2020-01-18 22:00:00.000,DSL,390.98
Jumbo 663,2020-01-18 21:00:00.000,DSL,468.68
Jumbo 663,2020-01-18 20:00:00.000,DSL,1281.37
Jumbo 663,2020-01-18 19:00:00.000,DSL,406.97
Jumbo 663,2020-01-18 18:00:00.000,DSL,876.93
Jumbo 663,2020-01-18 17:00:00.000,DSL,598.26
Jumbo 663,2020-01-18 16:00:00.000,DSL,1446.31
Jumbo 663,2020-01-18 15:00:00.000,DSL,793.57
Jumbo 663,2020-01-18 14:00:00.000,DSL,639.61
Jumbo 663,2020-01-18 13:00:00.000,DSL,2194.03
Jumbo 663,2020-01-18 12:00:00.000,DSL,1525.23
Jumbo 663,2020-01-18 11:00:00.000,DSL,987.38
Jumbo 663,2020-01-18 10:00:00.000,DSL,1368.38
Jumbo 663,2020-01-18 09:00:00.000,DSL,711.08
Jumbo 663,2020-01-18 08:00:00.000,DSL,305.63
Jumbo 663,2020-01-18 07:00:00.000,DSL,629.04
Jumbo 663,2020-01-18 06:00:00.000,DSL,188.96
Jumbo 663,2020-01-18 05:00:00.000,DSL,710.07
Jumbo 663,2020-01-18 04:00:00.000,DSL,514.33
Jumbo 663,2020-01-18 03:00:00.000,DSL,269.45
Jumbo 663,2020-01-18 02:00:00.000,DSL,343.64
Jumbo 663,2020-01-18 01:00:00.000,DSL,517.93
Jumbo 663,2020-01-18 00:00:00.000,DSL,314.07
Jumbo 663,2020-01-17 23:00:00.000,DSL,97.34
Jumbo 663,2020-01-17 22:00:00.000,DSL,432.6
Jumbo 663,2020-01-17 21:00:00.000,DSL,738.04
Jumbo 663,2020-01-17 20:00:00.000,DSL,1038.72
Jumbo 663,2020-01-17 19:00:00.000,DSL,2180.9
Jumbo 663,2020-01-17 18:00:00.000,DSL,1809.48
Jumbo 663,2020-01-17 17:00:00.000,DSL,979.8
Jumbo 663,2020-01-17 16:00:00.000,DSL,1515.81
Jumbo 663,2020-01-17 15:00:00.000,DSL,1547.16
Jumbo 663,2020-01-17 14:00:00.000,DSL,1951.99
Jumbo 663,2020-01-17 13:00:00.000,DSL,2842.28
Jumbo 663,2020-01-17 12:00:00.000,DSL,2304.46
Jumbo 663,2020-01-17 11:00:00.000,DSL,2136.52
Jumbo 663,2020-01-17 10:00:00.000,DSL,2347.03
Jumbo 663,2020-01-17 09:00:00.000,DSL,1689.3
Jumbo 663,2020-01-17 08:00:00.000,DSL,1060.11
Jumbo 663,2020-01-17 07:00:00.000,DSL,1564.31
Jumbo 663,2020-01-17 06:00:00.000,DSL,1928.95
Jumbo 663,2020-01-17 05:00:00.000,DSL,727.9
Jumbo 663,2020-01-17 04:00:00.000,DSL,642.93
Jumbo 663,2020-01-17 03:00:00.000,DSL,539.97
Jumbo 663,2020-01-17 02:00:00.000,DSL,589.6
Jumbo 663,2020-01-17 01:00:00.000,DSL,187.25
Jumbo 663,2020-01-17 00:00:00.000,DSL,523.7
Jumbo 663,2020-01-16 23:00:00.000,DSL,1000.32
Jumbo 663,2020-01-16 22:00:00.000,DSL,410.81
Jumbo 663,2020-01-16 21:00:00.000,DSL,603.9
Jumbo 663,2020-01-16 20:00:00.000,DSL,1006.89
Jumbo 663,2020-01-16 19:00:00.000,DSL,1712.09
Jumbo 663,2020-01-16 18:00:00.000,DSL,1463.39
Jumbo 663,2020-01-16 17:00:00.000,DSL,1620.84
Jumbo 663,2020-01-16 16:00:00.000,DSL,2135.37
Jumbo 663,2020-01-16 15:00:00.000,DSL,2684.92
Jumbo 663,2020-01-16 14:00:00.000,DSL,1886.09
Jumbo 663,2020-01-16 13:00:00.000,DSL,2391.3
Jumbo 663,2020-01-16 12:00:00.000,DSL,2661.44
Jumbo 663,2020-01-16 11:00:00.000,DSL,3377.02
Jumbo 663,2020-01-16 10:00:00.000,DSL,3222.19
Jumbo 663,2020-01-16 09:00:00.000,DSL,2076.42
Jumbo 663,2020-01-16 08:00:00.000,DSL,2003.98
Jumbo 663,2020-01-16 07:00:00.000,DSL,1730.0
Jumbo 663,2020-01-16 06:00:00.000,DSL,1556.28
Jumbo 663,2020-01-16 05:00:00.000,DSL,734.81
Jumbo 663,2020-01-16 04:00:00.000,DSL,612.43
Jumbo 663,2020-01-16 03:00:00.000,DSL,444.23
Jumbo 663,2020-01-16 02:00:00.000,DSL,601.97
Jumbo 663,2020-01-16 01:00:00.000,DSL,546.25
Jumbo 663,2020-01-16 00:00:00.000,DSL,562.56
Jumbo 663,2020-01-15 23:00:00.000,DSL,1072.44
Jumbo 663,2020-01-15 22:00:00.000,DSL,1062.41
Jumbo 663,2020-01-15 21:00:00.000,DSL,806.29
Jumbo 663,2020-01-15 20:00:00.000,DSL,641.96
Jumbo 663,2020-01-15 19:00:00.000,DSL,1204.95
Jumbo 663,2020-01-15 18:00:00.000,DSL,1191.38
Jumbo 663,2020-01-15 17:00:00.000,DSL,2506.42
Jumbo 663,2020-01-15 16:00:00.000,DSL,1868.5
Jumbo 663,2020-01-15 15:00:00.000,DSL,2389.92
Jumbo 663,2020-01-15 14:00:00.000,DSL,3152.24
Jumbo 663,2020-01-15 13:00:00.000,DSL,2163.12
Jumbo 663,2020-01-15 12:00:00.000,DSL,2604.12
Jumbo 663,2020-01-15 11:00:00.000,DSL,2801.63
Jumbo 663,2020-01-15 10:00:00.000,DSL,2086.87
Jumbo 663,2020-01-15 09:00:00.000,DSL,2690.41
Jumbo 663,2020-01-15 08:00:00.000,DSL,1609.45
Jumbo 663,2020-01-15 07:00:00.000,DSL,1360.32
Jumbo 663,2020-01-15 06:00:00.000,DSL,991.09
Jumbo 663,2020-01-15 05:00:00.000,DSL,1157.76
Jumbo 663,2020-01-15 04:00:00.000,DSL,186.7
Jumbo 663,2020-01-15 03:00:00.000,DSL,333.13
Jumbo 663,2020-01-15 02:00:00.000,DSL,260.25
Jumbo 663,2020-01-15 01:00:00.000,DSL,335.61
Jumbo 663,2020-01-15 00:00:00.000,DSL,869.7
Jumbo 663,2020-01-14 23:00:00.000,DSL,662.46
Jumbo 663,2020-01-14 22:00:00.000,DSL,1032.59
Jumbo 663,2020-01-14 21:00:00.000,DSL,804.24
Jumbo 663,2020-01-14 20:00:00.000,DSL,1258.09
Jumbo 663,2020-01-14 19:00:00.000,DSL,1083.51
Jumbo 663,2020-01-14 18:00:00.000,DSL,1691.72
Jumbo 663,2020-01-14 17:00:00.000,DSL,1739.63
Jumbo 663,2020-01-14 16:00:00.000,DSL,2193.46
Jumbo 663,2020-01-14 15:00:00.000,DSL,1804.14
Jumbo 663,2020-01-14 14:00:00.000,DSL,2675.93
Jumbo 663,2020-01-14 13:00:00.000,DSL,2892.39
Jumbo 663,2020-01-14 12:00:00.000,DSL,3159.73
Jumbo 663,2020-01-14 11:00:00.000,DSL,2047.76
Jumbo 663,2020-01-14 10:00:00.000,DSL,3214.51
Jumbo 663,2020-01-14 09:00:00.000,DSL,1781.55
Jumbo 663,2020-01-14 08:00:00.000,DSL,1279.82
Jumbo 663,2020-01-14 07:00:00.000,DSL,1382.46
Jumbo 663,2020-01-14 06:00:00.000,DSL,647.81
Jumbo 663,2020-01-14 05:00:00.000,DSL,864.09
Jumbo 663,2020-01-14 04:00:00.000,DSL,533.46
Jumbo 663,2020-01-14 03:00:00.000,DSL,160.0
Jumbo 663,2020-01-14 02:00:00.000,DSL,464.3
Jumbo 663,2020-01-14 01:00:00.000,DSL,637.06
Jumbo 663,2020-01-14 00:00:00.000,DSL,384.09
Jumbo 663,2020-01-13 23:00:00.000,DSL,622.87
Jumbo 663,2020-01-13 22:00:00.000,DSL,1385.48
Jumbo 663,2020-01-13 21:00:00.000,DSL,938.59
Jumbo 663,2020-01-13 20:00:00.000,DSL,1452.05
Jumbo 663,2020-01-13 19:00:00.000,DSL,1245.23
Jumbo 663,2020-01-13 18:00:00.000,DSL,1564.4
Jumbo 663,2020-01-13 17:00:00.000,DSL,1339.95
Jumbo 663,2020-01-13 16:00:00.000,DSL,1685.36
Jumbo 663,2020-01-13 15:00:00.000,DSL,2280.47
Jumbo 663,2020-01-13 14:00:00.000,DSL,2480.0
Jumbo 663,2020-01-13 13:00:00.000,DSL,2432.63
Jumbo 663,2020-01-13 12:00:00.000,DSL,1950.6
Jumbo 663,2020-01-13 11:00:00.000,DSL,1944.97
Jumbo 663,2020-01-13 10:00:00.000,DSL,1745.0
Jumbo 663,2020-01-13 09:00:00.000,DSL,1500.89
Jumbo 663,2020-01-13 08:00:00.000,DSL,1206.88
Jumbo 663,2020-01-13 07:00:00.000,DSL,995.15
Jumbo 663,2020-01-13 06:00:00.000,DSL,887.54
Jumbo 663,2020-01-13 05:00:00.000,DSL,981.05
Jumbo 663,2020-01-13 04:00:00.000,DSL,1019.88
Jumbo 663,2020-01-13 03:00:00.000,DSL,523.5
Jumbo 663,2020-01-13 02:00:00.000,DSL,312.46
