Store,Inventory Date Time,Product,Gross Volume,Net Volume,Temperature
Jumbo 663,2020-02-04 20:59:36.000,DSL,40675.364,40781.521,54.334333
Jumbo 663,2020-02-04 19:59:46.000,DSL,40195.032,40299.908,54.328333
Jumbo 663,2020-02-04 18:58:46.000,DSL,36484.571,36575.839,54.366
Jumbo 663,2020-02-04 17:59:16.000,DSL,37957.775,38056.281,54.189
Jumbo 663,2020-02-04 16:59:16.000,DSL,39173.596,39277.94,54.092666
Jumbo 663,2020-02-04 15:59:36.000,DSL,41640.253,41756.104,53.931333
Jumbo 663,2020-02-04 14:59:46.000,DSL,35687.555,35779.025,54.161333
Jumbo 663,2020-02-04 13:59:36.000,DSL,38290.509,38392.688,53.958333
Jumbo 663,2020-02-04 12:58:37.000,DSL,40881.61,40992.785,53.868666
Jumbo 663,2020-02-04 11:58:46.000,DSL,43701.752,43823.532,53.756333
Jumbo 663,2020-02-04 10:59:46.000,DSL,47440.858,47577.206,53.674666
Jumbo 663,2020-02-04 09:59:46.000,DSL,49907.485,50053.249,53.635666
Jumbo 663,2020-02-04 08:58:57.000,DSL,44349.388,44473.107,53.732333
Jumbo 663,2020-02-04 07:58:06.000,DSL,46725.89,46860.167,53.565
Jumbo 663,2020-02-04 06:59:16.000,DSL,48013.805,48151.776,53.575333
Jumbo 663,2020-02-04 05:56:57.000,DSL,49168.469,49311.231,53.531
Jumbo 663,2020-02-04 04:57:46.000,DSL,50019.008,50166.145,53.471666
Jumbo 663,2020-02-04 03:55:46.000,DSL,44693.6,44822.718,53.478666
Jumbo 663,2020-02-04 02:58:26.000,DSL,43095.086,43219.263,53.405333
Jumbo 663,2020-02-04 01:59:16.000,DSL,43626.92,43753.699,53.349666
Jumbo 663,2020-02-04 00:58:16.000,DSL,44206.12,44335.043,53.323
Jumbo 663,2020-02-03 23:56:16.000,DSL,44685.546,44816.482,53.291666
Jumbo 663,2020-02-03 22:58:46.000,DSL,37155.119,37262.052,53.521666
Jumbo 663,2020-02-03 21:59:16.000,DSL,38028.678,38139.469,53.449
Jumbo 663,2020-02-03 20:57:16.000,DSL,39296.765,39413.273,53.333
Jumbo 663,2020-02-03 19:57:46.000,DSL,40210.659,40331.446,53.238
Jumbo 663,2020-02-03 18:57:16.000,DSL,41811.913,41939.85,53.117666
Jumbo 663,2020-02-03 17:58:16.000,DSL,43716.234,43852.527,53.010333
Jumbo 663,2020-02-03 16:59:16.000,DSL,45446.886,45592.0,52.844666
Jumbo 663,2020-02-03 15:59:46.000,DSL,46868.642,47019.092,52.817
Jumbo 663,2020-02-03 14:59:56.000,DSL,48342.831,48500.529,52.699666
Jumbo 663,2020-02-03 13:58:27.000,DSL,50117.497,50289.455,52.320333
Jumbo 663,2020-02-03 12:59:56.000,DSL,51510.312,51683.007,52.521666
Jumbo 663,2020-02-03 11:59:56.000,DSL,52302.896,52479.757,52.458
Jumbo 663,2020-02-03 10:59:16.000,DSL,49615.579,49784.091,52.493
Jumbo 663,2020-02-03 09:58:36.000,DSL,48077.475,48241.865,52.381
Jumbo 663,2020-02-03 08:58:46.000,DSL,49434.786,49606.028,52.334333
Jumbo 663,2020-02-03 07:59:56.000,DSL,50191.696,50366.335,52.423
Jumbo 663,2020-02-03 06:59:16.000,DSL,43863.409,44011.654,52.432666
Jumbo 663,2020-02-03 05:59:16.000,DSL,45098.319,45252.667,52.347
Jumbo 663,2020-02-03 04:59:17.000,DSL,45519.356,45676.421,52.283
Jumbo 663,2020-02-03 03:59:16.000,DSL,45920.758,46080.339,52.229666
Jumbo 663,2020-02-03 02:59:26.000,DSL,46169.556,46332.011,52.130666
Jumbo 663,2020-02-03 01:56:26.000,DSL,46658.291,46830.012,51.762666
Jumbo 663,2020-02-03 00:58:16.000,DSL,46855.149,47020.446,52.111666
Jumbo 663,2020-02-02 23:58:56.000,DSL,47139.762,47307.421,52.044666
Jumbo 663,2020-02-02 22:59:16.000,DSL,47719.337,47889.893,52.007
Jumbo 663,2020-02-02 21:58:16.000,DSL,48274.38,48448.239,51.952666
Jumbo 663,2020-02-02 20:59:06.000,DSL,48634.532,48811.657,51.853
Jumbo 663,2020-02-02 19:59:16.000,DSL,49724.272,49907.087,51.774333
Jumbo 663,2020-02-02 18:58:56.000,DSL,42653.895,42811.255,51.735333
Jumbo 663,2020-02-02 17:57:56.000,DSL,43531.828,43694.196,51.647666
Jumbo 663,2020-02-02 16:59:46.000,DSL,44567.717,44736.334,51.519333
Jumbo 663,2020-02-02 15:59:26.000,DSL,45304.724,45478.024,51.424
Jumbo 663,2020-02-02 14:59:16.000,DSL,46979.351,47163.848,51.216
Jumbo 663,2020-02-02 13:59:16.000,DSL,47676.333,47863.647,51.211666
Jumbo 663,2020-02-02 12:59:06.000,DSL,48828.065,49023.339,51.058666
Jumbo 663,2020-02-02 11:59:17.000,DSL,49447.106,49646.075,51.005666
Jumbo 663,2020-02-02 10:59:36.000,DSL,50285.547,50489.62,50.928
Jumbo 663,2020-02-02 09:59:36.000,DSL,51494.588,51706.124,50.836666
Jumbo 663,2020-02-02 08:57:47.000,DSL,52254.386,52471.751,50.737333
Jumbo 663,2020-02-02 07:59:36.000,DSL,53040.49,53263.651,50.664666
Jumbo 663,2020-02-02 06:59:16.000,DSL,45732.681,45912.528,51.166666
Jumbo 663,2020-02-02 05:55:26.000,DSL,45841.903,46023.264,51.117333
Jumbo 663,2020-02-02 04:57:27.000,DSL,46066.08,46255.703,50.784666
Jumbo 663,2020-02-02 03:59:16.000,DSL,46397.27,46583.556,51.006666
Jumbo 663,2020-02-02 02:56:46.000,DSL,46616.274,46804.486,50.964
Jumbo 663,2020-02-02 01:57:16.000,DSL,46703.197,46892.714,50.922
Jumbo 663,2020-02-02 00:59:56.000,DSL,47033.784,47226.172,50.861
Jumbo 663,2020-02-01 23:56:56.000,DSL,47267.493,47462.008,50.814666
Jumbo 663,2020-02-01 22:56:26.000,DSL,47364.304,47560.405,50.762333
Jumbo 663,2020-02-01 21:58:16.000,DSL,40985.977,41148.818,51.264666
Jumbo 663,2020-02-01 20:58:46.000,DSL,39953.63,40111.703,51.366666
Jumbo 663,2020-02-01 19:57:06.000,DSL,40477.946,40640.134,51.280666
Jumbo 663,2020-02-01 18:58:26.000,DSL,40966.372,41132.315,51.206666
Jumbo 663,2020-02-01 17:59:06.000,DSL,41348.197,41517.165,51.146
Jumbo 663,2020-02-01 16:58:26.000,DSL,42207.567,42382.603,51.049333
Jumbo 663,2020-02-01 15:59:56.000,DSL,35046.208,35188.418,50.883
Jumbo 663,2020-02-01 14:58:36.000,DSL,35836.488,35984.298,50.729
Jumbo 663,2020-02-01 13:58:56.000,DSL,37116.683,37272.66,50.593666
Jumbo 663,2020-02-01 12:59:46.000,DSL,37755.136,37915.945,50.501
Jumbo 663,2020-02-01 11:55:06.000,DSL,38834.348,39003.815,50.330333
Jumbo 663,2020-02-01 10:57:16.000,DSL,40206.603,40385.449,50.214333
Jumbo 663,2020-02-01 09:56:16.000,DSL,41326.76,41514.369,50.065
Jumbo 663,2020-02-01 08:54:56.000,DSL,42284.527,42483.819,49.735
Jumbo 663,2020-02-01 07:57:26.000,DSL,35468.994,35627.538,49.898666
Jumbo 663,2020-02-01 06:55:16.000,DSL,35795.285,35957.054,49.79
Jumbo 663,2020-02-01 05:56:16.000,DSL,37020.288,37189.935,49.698
Jumbo 663,2020-02-01 04:57:06.000,DSL,37553.96,37727.867,49.620333
Jumbo 663,2020-02-01 03:57:56.000,DSL,37678.823,37854.861,49.535666
Jumbo 663,2020-02-01 02:58:16.000,DSL,38284.45,38466.062,49.411666
Jumbo 663,2020-02-01 01:59:36.000,DSL,38761.633,38948.299,49.280333
Jumbo 663,2020-02-01 00:59:16.000,DSL,39241.058,39432.579,49.163333
Jumbo 663,2020-01-31 23:59:56.000,DSL,39545.089,39739.941,49.076333
Jumbo 663,2020-01-31 22:55:17.000,DSL,40083.687,40283.938,48.953333
Jumbo 663,2020-01-31 21:59:56.000,DSL,40872.149,41079.238,48.834
Jumbo 663,2020-01-31 20:54:56.000,DSL,33704.145,33867.151,48.967666
Jumbo 663,2020-01-31 19:59:06.000,DSL,34883.571,35055.547,48.765333
Jumbo 663,2020-01-31 18:59:26.000,DSL,35941.223,36121.973,48.56
Jumbo 663,2020-01-31 17:59:56.000,DSL,36950.129,37139.556,48.342
Jumbo 663,2020-01-31 16:58:46.000,DSL,38058.502,38258.11,48.089666
Jumbo 663,2020-01-31 15:57:26.000,DSL,39561.244,39773.936,47.81
Jumbo 663,2020-01-31 14:57:56.000,DSL,41516.307,41745.073,47.558666
Jumbo 663,2020-01-31 13:59:46.000,DSL,35773.959,35957.021,48.490666
Jumbo 663,2020-01-31 12:58:06.000,DSL,37848.232,38048.004,48.292333
Jumbo 663,2020-01-31 11:59:36.000,DSL,32898.917,33053.265,49.412333
Jumbo 663,2020-01-31 10:59:26.000,DSL,27148.591,27249.707,51.554333
Jumbo 663,2020-01-31 09:58:16.000,DSL,28671.763,28782.217,51.323
Jumbo 663,2020-01-31 08:59:27.000,DSL,29652.192,29769.556,51.174
Jumbo 663,2020-01-31 07:55:56.000,DSL,31820.662,31952.718,50.935333
Jumbo 663,2020-01-31 06:58:16.000,DSL,33773.076,33917.216,50.818333
Jumbo 663,2020-01-31 05:59:16.000,DSL,34521.728,34671.349,50.722333
Jumbo 663,2020-01-31 04:59:16.000,DSL,35066.573,35220.36,50.642666
Jumbo 663,2020-01-31 03:56:26.000,DSL,35954.212,36114.393,50.54
Jumbo 663,2020-01-31 02:59:46.000,DSL,36050.368,36212.153,50.477333
Jumbo 663,2020-01-31 01:59:36.000,DSL,36508.755,36675.204,50.35
Jumbo 663,2020-01-31 00:59:06.000,DSL,36664.52,36834.378,50.206666
Jumbo 663,2020-01-30 23:59:57.000,DSL,37537.079,37713.636,50.094333
Jumbo 663,2020-01-30 22:59:26.000,DSL,30510.877,30639.39,50.681666
Jumbo 663,2020-01-30 21:57:56.000,DSL,31394.825,31530.429,50.502333
Jumbo 663,2020-01-30 20:59:36.000,DSL,31818.698,31959.483,50.298666
Jumbo 663,2020-01-30 19:59:16.000,DSL,24807.461,24901.812,51.098333
Jumbo 663,2020-01-30 18:59:16.000,DSL,25638.663,25739.333,50.802
Jumbo 663,2020-01-30 17:59:46.000,DSL,27708.155,27820.561,50.561333
Jumbo 663,2020-01-30 16:59:56.000,DSL,29509.402,29632.819,50.296333
Jumbo 663,2020-01-30 15:59:06.000,DSL,32297.903,32437.816,50.035666
Jumbo 663,2020-01-30 14:58:08.000,DSL,33977.889,34129.018,49.773
Jumbo 663,2020-01-30 13:59:56.000,DSL,36376.386,36543.242,49.479666
Jumbo 663,2020-01-30 12:59:46.000,DSL,38880.012,39063.736,49.24
Jumbo 663,2020-01-30 11:59:36.000,DSL,41844.469,42048.333,49.031666
Jumbo 663,2020-01-30 10:58:16.000,DSL,44268.324,44489.066,48.895666
Jumbo 663,2020-01-30 09:59:37.000,DSL,38628.379,38805.875,49.957666
Jumbo 663,2020-01-30 08:59:16.000,DSL,40546.26,40738.754,49.730333
Jumbo 663,2020-01-30 07:59:46.000,DSL,34290.945,34441.654,50.135
Jumbo 663,2020-01-30 06:59:56.000,DSL,35725.099,35884.7,50.021
Jumbo 663,2020-01-30 05:59:16.000,DSL,36894.304,37061.84,49.923
Jumbo 663,2020-01-30 04:56:16.000,DSL,37953.549,38128.418,49.831
Jumbo 663,2020-01-30 03:56:56.000,DSL,38625.511,38805.507,49.745333
Jumbo 663,2020-01-30 02:58:16.000,DSL,39329.396,39515.179,49.635
Jumbo 663,2020-01-30 01:56:16.000,DSL,39793.954,39985.517,49.457333
Jumbo 663,2020-01-30 00:58:46.000,DSL,32220.326,32350.022,50.830666
Jumbo 663,2020-01-29 23:58:16.000,DSL,32807.81,32941.493,50.734666
Jumbo 663,2020-01-29 22:56:16.000,DSL,33325.127,33462.883,50.622666
Jumbo 663,2020-01-29 21:55:56.000,DSL,34276.124,34420.738,50.468
Jumbo 663,2020-01-29 20:57:16.000,DSL,35249.046,35400.913,50.3
Jumbo 663,2020-01-29 19:55:16.000,DSL,28547.558,28658.314,51.046
Jumbo 663,2020-01-29 18:59:56.000,DSL,30093.667,30213.641,50.8
Jumbo 663,2020-01-29 17:59:36.000,DSL,30579.119,30697.309,51.047666
Jumbo 663,2020-01-29 16:59:57.000,DSL,26498.687,26594.305,51.692333
Jumbo 663,2020-01-29 15:59:56.000,DSL,28392.73,28498.669,51.425333
Jumbo 663,2020-01-29 14:58:16.000,DSL,30860.822,30980.35,51.169
Jumbo 663,2020-01-29 13:59:29.000,DSL,32415.357,32544.38,50.927
Jumbo 663,2020-01-29 12:59:46.000,DSL,34634.404,34776.732,50.635666
Jumbo 663,2020-01-29 11:59:06.000,DSL,38061.556,38223.092,50.386666
Jumbo 663,2020-01-29 10:58:16.000,DSL,40893.098,41071.246,50.196
Jumbo 663,2020-01-29 09:58:26.000,DSL,42715.737,42906.311,50.012666
Jumbo 663,2020-01-29 08:59:37.000,DSL,45003.021,45209.259,49.828
Jumbo 663,2020-01-29 07:59:26.000,DSL,31044.719,31163.775,51.603333
Jumbo 663,2020-01-29 06:58:36.000,DSL,32505.713,32633.967,51.454666
Jumbo 663,2020-01-29 05:59:56.000,DSL,33153.652,33286.608,51.351666
Jumbo 663,2020-01-29 04:59:06.000,DSL,34354.015,34494.12,51.267
Jumbo 663,2020-01-29 03:57:16.000,DSL,34736.146,34879.557,51.176666
Jumbo 663,2020-01-29 02:56:16.000,DSL,34999.757,35145.624,51.107666
Jumbo 663,2020-01-29 01:55:16.000,DSL,35604.827,35755.478,50.998333
Jumbo 663,2020-01-29 00:59:46.000,DSL,28033.199,28137.636,51.658666
Jumbo 663,2020-01-28 23:59:26.000,DSL,28706.369,28815.577,51.527333
Jumbo 663,2020-01-28 22:58:06.000,DSL,29092.992,29204.905,51.459666
Jumbo 663,2020-01-28 21:58:56.000,DSL,29925.781,30043.538,51.324333
Jumbo 663,2020-01-28 20:59:36.000,DSL,30531.558,30653.9,51.215666
Jumbo 663,2020-01-28 19:59:36.000,DSL,25762.749,25852.852,52.031
Jumbo 663,2020-01-28 18:59:56.000,DSL,26026.308,26119.072,51.826333
Jumbo 663,2020-01-28 17:59:26.000,DSL,28007.061,28109.737,51.625333
Jumbo 663,2020-01-28 16:59:26.000,DSL,29406.003,29516.726,51.407
Jumbo 663,2020-01-28 15:59:26.000,DSL,30990.076,31110.015,51.175666
Jumbo 663,2020-01-28 14:59:36.000,DSL,33174.972,33306.939,50.944333
Jumbo 663,2020-01-28 13:59:16.000,DSL,35598.227,35742.977,50.762333
Jumbo 663,2020-01-28 12:59:46.000,DSL,38575.153,38736.61,50.541333
Jumbo 663,2020-01-28 11:58:36.000,DSL,42224.861,42406.678,50.357333
Jumbo 663,2020-01-28 10:59:16.000,DSL,37386.375,37534.664,51.103666
Jumbo 663,2020-01-28 09:59:16.000,DSL,38875.966,39033.673,50.910333
Jumbo 663,2020-01-28 08:58:26.000,DSL,41272.046,41442.982,50.732333
Jumbo 663,2020-01-28 07:58:56.000,DSL,43664.042,43848.378,50.56
Jumbo 663,2020-01-28 06:59:56.000,DSL,37311.021,37452.507,51.424
Jumbo 663,2020-01-28 05:56:56.000,DSL,38571.257,38719.773,51.301333
Jumbo 663,2020-01-28 04:59:56.000,DSL,39462.993,39617.362,51.171333
Jumbo 663,2020-01-28 03:57:26.000,DSL,40194.525,40353.829,51.067333
Jumbo 663,2020-01-28 02:55:26.000,DSL,40680.007,40842.885,50.971666
Jumbo 663,2020-01-28 01:58:56.000,DSL,40876.458,41041.42,50.899333
Jumbo 663,2020-01-28 00:57:57.000,DSL,41698.742,41869.227,50.785333
Jumbo 663,2020-01-27 23:59:16.000,DSL,42900.686,43078.649,50.651333
Jumbo 663,2020-01-27 22:59:16.000,DSL,38147.114,38289.459,51.583333
Jumbo 663,2020-01-27 21:56:46.000,DSL,35853.836,35984.24,51.841
Jumbo 663,2020-01-27 20:54:57.000,DSL,36788.253,36923.993,51.721
Jumbo 663,2020-01-27 19:59:26.000,DSL,37773.577,37915.248,51.580333
Jumbo 663,2020-01-27 18:58:46.000,DSL,38625.431,38772.01,51.478
Jumbo 663,2020-01-27 17:58:16.000,DSL,40766.167,40924.121,51.327
Jumbo 663,2020-01-27 16:59:16.000,DSL,41673.978,41837.41,51.232333
Jumbo 663,2020-01-27 15:58:06.000,DSL,42407.0,42575.763,51.091
Jumbo 663,2020-01-27 14:57:57.000,DSL,44289.175,44469.346,50.899333
Jumbo 663,2020-01-27 13:58:16.000,DSL,46148.706,46339.86,50.738666
Jumbo 663,2020-01-27 12:59:57.000,DSL,47929.255,48130.758,50.607
Jumbo 663,2020-01-27 11:59:16.000,DSL,49599.571,49810.995,50.483
Jumbo 663,2020-01-27 10:59:46.000,DSL,51647.662,51871.565,50.34
Jumbo 663,2020-01-27 09:55:06.000,DSL,45635.31,45820.739,50.926
Jumbo 663,2020-01-27 08:57:16.000,DSL,47250.712,47445.823,50.802
Jumbo 663,2020-01-27 07:59:36.000,DSL,48137.774,48339.093,50.711333
Jumbo 663,2020-01-27 06:59:56.000,DSL,49488.834,49698.295,50.635333
Jumbo 663,2020-01-27 05:59:16.000,DSL,50244.324,50459.96,50.522333
Jumbo 663,2020-01-27 04:59:57.000,DSL,50785.171,51006.737,50.377666
Jumbo 663,2020-01-27 03:56:16.000,DSL,43411.579,43580.342,51.259333
Jumbo 663,2020-01-27 02:58:56.000,DSL,44035.942,44209.204,51.153
Jumbo 663,2020-01-27 01:58:16.000,DSL,44354.658,44531.038,51.056666
Jumbo 663,2020-01-27 00:59:17.000,DSL,44502.632,44680.438,51.017666
Jumbo 663,2020-01-26 23:59:26.000,DSL,45125.23,45307.441,50.927
Jumbo 663,2020-01-26 22:58:16.000,DSL,45751.721,45938.399,50.833
Jumbo 663,2020-01-26 21:56:56.000,DSL,46378.075,46569.64,50.721666
Jumbo 663,2020-01-26 20:57:26.000,DSL,46768.465,46963.986,50.612333
Jumbo 663,2020-01-26 19:59:26.000,DSL,39072.8,39221.065,51.531333
Jumbo 663,2020-01-26 18:58:56.000,DSL,39933.039,40086.857,51.403333
Jumbo 663,2020-01-26 17:58:16.000,DSL,40434.337,40591.883,51.300333
Jumbo 663,2020-01-26 16:59:16.000,DSL,41595.902,41760.717,51.161333
Jumbo 663,2020-01-26 15:59:56.000,DSL,42522.619,42693.526,51.038
Jumbo 663,2020-01-26 14:58:26.000,DSL,43478.809,43656.723,50.875
Jumbo 663,2020-01-26 13:59:46.000,DSL,44579.254,44764.205,50.753333
Jumbo 663,2020-01-26 12:59:06.000,DSL,45463.0,45654.344,50.61
Jumbo 663,2020-01-26 11:59:36.000,DSL,40668.63,40827.134,51.323333
Jumbo 663,2020-01-26 10:59:06.000,DSL,32844.461,32954.805,52.394
Jumbo 663,2020-01-26 09:59:26.000,DSL,33208.039,33321.273,52.267
Jumbo 663,2020-01-26 08:57:06.000,DSL,34601.881,34722.318,52.126333
Jumbo 663,2020-01-26 07:56:16.000,DSL,35432.579,35558.068,51.992333
Jumbo 663,2020-01-26 06:59:16.000,DSL,35860.863,35989.32,51.897666
Jumbo 663,2020-01-26 05:59:16.000,DSL,36117.312,36247.828,51.824
Jumbo 663,2020-01-26 04:58:16.000,DSL,36389.669,36522.718,51.724666
Jumbo 663,2020-01-26 03:59:46.000,DSL,36719.805,36855.378,51.65
Jumbo 663,2020-01-26 02:57:46.000,DSL,36716.147,36852.623,51.594333
Jumbo 663,2020-01-26 01:59:26.000,DSL,36983.102,37121.486,51.547666
Jumbo 663,2020-01-26 00:56:29.000,DSL,36998.204,37137.783,51.479
Jumbo 663,2020-01-25 23:58:16.000,DSL,37360.58,37503.191,51.377333
Jumbo 663,2020-01-25 22:59:46.000,DSL,38089.512,38237.113,51.247333
Jumbo 663,2020-01-25 21:59:26.000,DSL,38772.05,38924.271,51.132333
Jumbo 663,2020-01-25 20:57:16.000,DSL,38902.962,39057.603,51.029333
Jumbo 663,2020-01-25 19:58:56.000,DSL,31726.633,31828.989,52.748333
Jumbo 663,2020-01-25 18:58:56.000,DSL,32126.62,32231.692,52.646
Jumbo 663,2020-01-25 17:58:56.000,DSL,32879.279,32988.741,52.514666
Jumbo 663,2020-01-25 16:58:36.000,DSL,33301.418,33413.92,52.394333
Jumbo 663,2020-01-25 15:59:26.000,DSL,33934.256,34050.579,52.282
Jumbo 663,2020-01-25 14:57:36.000,DSL,35539.724,35664.26,52.125333
Jumbo 663,2020-01-25 13:59:06.000,DSL,36545.625,36675.742,51.999666
Jumbo 663,2020-01-25 12:59:16.000,DSL,37278.455,37412.862,51.899333
Jumbo 663,2020-01-25 11:59:26.000,DSL,38351.805,38492.654,51.746666
Jumbo 663,2020-01-25 10:58:26.000,DSL,40577.652,40730.278,51.556
Jumbo 663,2020-01-25 09:59:46.000,DSL,42266.343,42428.902,51.38
Jumbo 663,2020-01-25 08:59:36.000,DSL,43450.855,43620.991,51.215333
Jumbo 663,2020-01-25 07:58:26.000,DSL,42006.347,42163.288,51.518333
Jumbo 663,2020-01-25 06:58:17.000,DSL,37037.274,37161.139,52.427666
Jumbo 663,2020-01-25 05:58:16.000,DSL,37593.218,37720.806,52.314666
Jumbo 663,2020-01-25 04:57:17.000,DSL,38103.845,38234.371,52.248666
Jumbo 663,2020-01-25 03:56:36.000,DSL,38242.728,38374.407,52.213666
Jumbo 663,2020-01-25 02:57:36.000,DSL,38378.698,38511.958,52.145666
Jumbo 663,2020-01-25 01:55:26.000,DSL,38727.921,38863.589,52.079666
Jumbo 663,2020-01-25 00:59:26.000,DSL,38975.253,39113.056,52.006
Jumbo 663,2020-01-24 23:59:50.000,DSL,39369.442,39510.293,51.912666
Jumbo 663,2020-01-24 22:56:26.000,DSL,39992.015,40137.265,51.792666
Jumbo 663,2020-01-24 21:55:06.000,DSL,40858.294,41009.668,51.656666
Jumbo 663,2020-01-24 20:56:06.000,DSL,41996.621,42155.587,51.530666
Jumbo 663,2020-01-24 19:59:16.000,DSL,42535.317,42698.328,51.449666
Jumbo 663,2020-01-24 18:59:16.000,DSL,43383.489,43552.067,51.367
Jumbo 663,2020-01-24 17:59:16.000,DSL,44182.499,44357.627,51.226333
Jumbo 663,2020-01-24 16:59:46.000,DSL,38429.783,38577.627,51.198666
Jumbo 663,2020-01-24 15:59:06.000,DSL,40306.044,40463.916,51.062333
Jumbo 663,2020-01-24 14:58:56.000,DSL,41861.122,42027.764,50.915666
Jumbo 663,2020-01-24 13:59:16.000,DSL,43655.784,43832.935,50.750666
Jumbo 663,2020-01-24 12:59:56.000,DSL,45583.256,45771.48,50.613666
Jumbo 663,2020-01-24 11:58:46.000,DSL,47465.745,47665.873,50.419666
Jumbo 663,2020-01-24 10:58:56.000,DSL,41985.827,42162.058,50.737666
Jumbo 663,2020-01-24 09:59:16.000,DSL,44278.182,44469.13,50.604
Jumbo 663,2020-01-24 08:57:16.000,DSL,38905.606,39072.056,51.285666
Jumbo 663,2020-01-24 07:58:16.000,DSL,33031.335,33165.142,51.405666
Jumbo 663,2020-01-24 06:58:56.000,DSL,26775.277,26875.365,51.487
Jumbo 663,2020-01-24 05:58:26.000,DSL,28173.139,28281.713,51.328
Jumbo 663,2020-01-24 04:55:46.000,DSL,29164.652,29280.389,51.168333
Jumbo 663,2020-01-24 03:59:26.000,DSL,29611.715,29731.819,51.019
Jumbo 663,2020-01-24 02:57:56.000,DSL,30016.608,30140.346,50.908
Jumbo 663,2020-01-24 01:57:16.000,DSL,30640.456,30769.781,50.749333
Jumbo 663,2020-01-24 00:59:46.000,DSL,31007.567,31140.259,50.649333
Jumbo 663,2020-01-23 23:56:56.000,DSL,31166.869,31301.978,50.540333
Jumbo 663,2020-01-23 22:58:26.000,DSL,31417.029,31555.104,50.428
Jumbo 663,2020-01-23 21:58:36.000,DSL,24659.348,24749.605,51.255666
Jumbo 663,2020-01-23 20:59:17.000,DSL,26282.122,26380.847,51.070666
Jumbo 663,2020-01-23 19:56:16.000,DSL,27511.699,27617.24,50.929
Jumbo 663,2020-01-23 18:59:36.000,DSL,28526.228,28638.092,50.756666
Jumbo 663,2020-01-23 17:58:56.000,DSL,29398.02,29515.282,50.605
Jumbo 663,2020-01-23 16:59:16.000,DSL,31153.788,31281.386,50.379333
Jumbo 663,2020-01-23 15:59:26.000,DSL,32905.663,33044.495,50.138
Jumbo 663,2020-01-23 14:59:46.000,DSL,34591.57,34742.127,49.866333
Jumbo 663,2020-01-23 13:59:46.000,DSL,37293.38,37462.737,49.577666
Jumbo 663,2020-01-23 12:59:16.000,DSL,31658.059,31778.358,50.920666
Jumbo 663,2020-01-23 11:59:16.000,DSL,35192.314,35330.719,50.747666
Jumbo 663,2020-01-23 10:59:16.000,DSL,37442.431,37594.055,50.516
Jumbo 663,2020-01-23 09:59:16.000,DSL,37085.746,37235.112,50.576666
Jumbo 663,2020-01-23 08:59:46.000,DSL,33238.038,33374.196,50.552
Jumbo 663,2020-01-23 07:59:36.000,DSL,35083.209,35231.713,50.260666
Jumbo 663,2020-01-23 06:58:16.000,DSL,36932.433,37093.58,49.993666
Jumbo 663,2020-01-23 05:58:16.000,DSL,38731.44,38905.339,49.75
Jumbo 663,2020-01-23 04:59:16.000,DSL,39699.396,39880.77,49.596333
Jumbo 663,2020-01-23 03:57:26.000,DSL,40358.036,40545.492,49.462333
Jumbo 663,2020-01-23 02:59:16.000,DSL,40560.557,40751.716,49.320666
Jumbo 663,2020-01-23 01:59:16.000,DSL,41063.526,41259.4,49.217333
Jumbo 663,2020-01-23 00:58:16.000,DSL,41753.47,41954.65,49.142666
Jumbo 663,2020-01-22 23:57:16.000,DSL,34819.99,34993.878,49.159666
Jumbo 663,2020-01-22 22:58:16.000,DSL,35651.796,35833.919,48.968
Jumbo 663,2020-01-22 21:59:46.000,DSL,34199.241,34366.971,49.308
Jumbo 663,2020-01-22 20:59:57.000,DSL,30076.633,30214.299,49.643666
Jumbo 663,2020-01-22 19:56:56.000,DSL,31091.367,31237.428,49.392333
Jumbo 663,2020-01-22 18:59:16.000,DSL,31958.704,32112.758,49.092666
Jumbo 663,2020-01-22 17:57:56.000,DSL,33455.944,33622.258,48.774666
Jumbo 663,2020-01-22 16:59:26.000,DSL,35187.311,35367.308,48.465
Jumbo 663,2020-01-22 15:59:56.000,DSL,37536.016,37732.485,48.305333
Jumbo 663,2020-01-22 14:59:56.000,DSL,39380.904,39592.72,48.103
Jumbo 663,2020-01-22 13:59:26.000,DSL,41996.837,42230.784,47.826
Jumbo 663,2020-01-22 12:58:26.000,DSL,36617.917,36811.694,48.071666
Jumbo 663,2020-01-22 11:59:46.000,DSL,39398.852,39612.438,47.9
Jumbo 663,2020-01-22 10:59:26.000,DSL,40684.08,40907.022,47.84
Jumbo 663,2020-01-22 09:57:56.000,DSL,37929.945,38127.123,48.356
Jumbo 663,2020-01-22 08:59:56.000,DSL,39348.195,39558.974,48.085
Jumbo 663,2020-01-22 07:58:46.000,DSL,36680.919,36860.673,49.111333
Jumbo 663,2020-01-22 06:59:56.000,DSL,35209.405,35380.583,49.644
Jumbo 663,2020-01-22 05:59:26.000,DSL,37062.336,37248.306,49.403666
Jumbo 663,2020-01-22 04:58:56.000,DSL,38001.123,38195.983,49.211666
Jumbo 663,2020-01-22 03:58:56.000,DSL,38421.002,38621.277,49.048
Jumbo 663,2020-01-22 02:59:26.000,DSL,38912.131,39118.326,48.884
Jumbo 663,2020-01-22 01:59:06.000,DSL,39668.896,39883.023,48.699
Jumbo 663,2020-01-22 00:57:56.000,DSL,32268.806,32423.101,49.587333
Jumbo 663,2020-01-21 23:56:06.000,DSL,33005.138,33166.125,49.414333
Jumbo 663,2020-01-21 22:59:26.000,DSL,33370.75,33535.757,49.281
