,Date,Inventory,Sales,After Sales,Load Count,Total Gallons Delivered,Day,Is Public Holiday,Temp-F,Month,Season,Demand,Sales % of Inventory,Average Load Volume,Average Sales per load,Inventory Turnover,Days of Inventory on Hand,Sales Growth Rate
176,2019-12-17,24270.641,37363.48,-13092.84,6,45395,Tuesday,False,52.0,12,Winter,37363.48,153.95,7565.83,6227.25,1.54,0.65,26.12
177,2019-12-18,41214.657,35479.46,5735.2,4,30720,Wednesday,False,41.5,12,Winter,35479.46,86.08,7680.0,8869.86,0.86,1.16,-5.04
178,2019-12-19,36871.119,37509.21,-638.09,2,15390,Thursday,False,39.5,12,Winter,37509.21,101.73,7695.0,18754.6,1.02,0.98,5.72
179,2019-12-20,14928.213,26987.21,-12059.0,5,38410,Friday,False,41.0,12,Winter,26987.21,180.78,7682.0,5397.44,1.81,0.55,-28.05
180,2019-12-21,26800.198,16460.1,10340.1,2,15270,Saturday,False,46.0,12,Winter,16460.1,61.42,7635.0,8230.05,0.61,1.63,-39.01
181,2019-12-22,34397.589,15181.9,19215.69,2,15345,Sunday,False,43.0,12,Winter,15181.9,44.14,7672.5,7590.95,0.44,2.27,-7.77
182,2019-12-23,26885.111,14125.27,12759.84,3,22950,Monday,False,49.5,12,Winter,14125.27,52.54,7650.0,4708.42,0.53,1.9,-6.96
183,2019-12-24,35953.724,8912.6,27041.12,1,7500,Tuesday,False,58.5,12,Winter,8912.6,24.79,7500.0,8912.6,0.25,4.03,-36.9
184,2019-12-25,35254.823,5468.68,29786.14,1,7500,Wednesday,True,53.0,12,Winter,5468.68,15.51,7500.0,5468.68,0.16,6.45,-38.64
185,2019-12-26,37520.024,16247.01,21273.01,3,22830,Thursday,False,50.0,12,Winter,16247.01,43.3,7610.0,5415.67,0.43,2.31,197.09
186,2019-12-27,44555.389,17928.68,26626.71,2,15190,Friday,False,56.0,12,Winter,17928.68,40.24,7595.0,8964.34,0.4,2.49,10.35
187,2019-12-28,42411.491,11702.19,30709.3,2,15260,Saturday,False,59.5,12,Winter,11702.19,27.59,7630.0,5851.1,0.28,3.62,-34.73
188,2019-12-29,46097.819,11510.88,34586.94,1,7690,Sunday,False,66.0,12,Winter,11510.88,24.97,7690.0,11510.88,0.25,4.0,-1.63
189,2019-12-30,42208.894,20051.33,22157.56,3,22760,Monday,False,58.0,12,Winter,20051.33,47.5,7586.67,6683.78,0.48,2.11,74.19
190,2019-12-31,45472.259,19339.6,26132.66,1,7610,Tuesday,False,48.0,12,Winter,19339.6,42.53,7610.0,19339.6,0.43,2.35,-3.55
191,2020-01-01,34102.574,13205.44,20897.13,3,22835,Wednesday,True,47.5,1,Winter,13205.44,38.72,7611.67,4401.81,0.39,2.58,-31.72
192,2020-01-02,44246.14,22373.24,21872.9,3,22680,Thursday,False,45.5,1,Winter,22373.24,50.57,7560.0,7457.75,0.51,1.98,69.42
193,2020-01-03,45469.268,25616.54,19852.73,4,30280,Friday,False,52.5,1,Winter,25616.54,56.34,7570.0,6404.14,0.56,1.77,14.5
194,2020-01-04,43014.02,16765.85,26248.17,1,7740,Saturday,False,50.0,1,Winter,16765.85,38.98,7740.0,16765.85,0.39,2.57,-34.55
195,2020-01-05,34108.213,14985.91,19122.3,3,22760,Sunday,False,45.0,1,Winter,14985.91,43.94,7586.67,4995.3,0.44,2.28,-10.62
196,2020-01-06,42601.414,23172.42,19428.99,4,30640,Monday,False,50.0,1,Winter,23172.42,54.39,7660.0,5793.1,0.54,1.84,54.63
197,2020-01-07,42247.3,30765.44,11481.86,3,22500,Tuesday,False,51.5,1,Winter,30765.44,72.82,7500.0,10255.15,0.73,1.37,32.77
198,2020-01-08,40639.119,31214.16,9424.96,3,22500,Wednesday,False,47.5,1,Winter,31214.16,76.81,7500.0,10404.72,0.77,1.3,1.46
199,2020-01-09,32386.204,31519.96,866.24,6,45450,Thursday,False,47.5,1,Winter,31519.96,97.33,7575.0,5253.33,0.97,1.03,0.98
200,2020-01-10,39190.924,31417.89,7773.03,4,30740,Friday,False,55.5,1,Winter,31417.89,80.17,7685.0,7854.47,0.8,1.25,-0.32
201,2020-01-11,39628.82,17336.39,22292.43,2,15430,Saturday,False,65.5,1,Winter,17336.39,43.75,7715.0,8668.2,0.44,2.29,-44.82
202,2020-01-12,38267.914,15611.88,22656.03,2,15260,Sunday,False,59.5,1,Winter,15611.88,40.8,7630.0,7805.94,0.41,2.45,-9.95
203,2020-01-13,45908.396,31126.29,14782.11,3,22890,Monday,False,63.0,1,Winter,31126.29,67.8,7630.0,10375.43,0.68,1.47,99.38
204,2020-01-14,30229.502,34394.8,-4165.3,5,38020,Tuesday,False,61.0,1,Winter,34394.8,113.78,7604.0,6878.96,1.14,0.88,10.5
205,2020-01-15,34223.827,35346.67,-1122.84,4,30410,Wednesday,False,63.5,1,Winter,35346.67,103.28,7602.5,8836.67,1.03,0.97,2.77
206,2020-01-16,32744.234,37045.5,-4301.27,6,45640,Thursday,False,61.5,1,Winter,37045.5,113.14,7606.67,6174.25,1.13,0.88,4.81
207,2020-01-17,40138.064,31376.15,8761.91,2,15090,Friday,False,46.5,1,Winter,31376.15,78.17,7545.0,15688.08,0.78,1.28,-15.3
208,2020-01-18,24674.653,17879.52,6795.13,4,30460,Saturday,False,43.0,1,Winter,17879.52,72.46,7615.0,4469.88,0.72,1.38,-43.02
209,2020-01-19,38138.696,15917.48,22221.22,3,22840,Sunday,False,43.5,1,Winter,15917.48,41.74,7613.33,5305.83,0.42,2.4,-10.97
210,2020-01-20,45940.712,27135.92,18804.79,2,15420,Monday,False,36.0,1,Winter,27135.92,59.07,7710.0,13567.96,0.59,1.69,70.48
211,2020-01-21,34015.879,40479.68,-6463.8,5,38340,Tuesday,True,35.0,1,Winter,40479.68,119.0,7668.0,8095.94,1.19,0.84,49.17
212,2020-01-22,32268.806,37237.42,-4968.61,5,38375,Wednesday,False,36.0,1,Winter,37237.42,115.4,7675.0,7447.48,1.15,0.87,-8.01
213,2020-01-23,41753.47,32445.69,9307.78,4,30610,Thursday,False,43.0,1,Winter,32445.69,77.71,7652.5,8111.42,0.78,1.29,-12.87
214,2020-01-24,31007.567,30306.11,701.46,4,30200,Friday,False,45.0,1,Winter,30306.11,97.74,7550.0,7576.53,0.98,1.02,-6.59
215,2020-01-25,38975.253,17672.42,21302.83,2,15430,Saturday,False,45.0,1,Winter,17672.42,45.34,7715.0,8836.21,0.45,2.21,-41.69
216,2020-01-26,36998.204,15568.83,21429.37,3,22640,Sunday,False,46.0,1,Winter,15568.83,42.08,7546.67,5189.61,0.42,2.38,-11.9
217,2020-01-27,44502.632,25495.47,19007.16,4,30420,Monday,False,49.5,1,Winter,25495.47,57.29,7605.0,6373.87,0.57,1.75,63.76
218,2020-01-28,41698.742,37391.06,4307.68,2,15220,Tuesday,False,49.5,1,Winter,37391.06,89.67,7610.0,18695.53,0.9,1.12,46.66
219,2020-01-29,28033.199,35024.29,-6991.09,5,37790,Wednesday,False,43.0,1,Winter,35024.29,124.94,7558.0,7004.86,1.25,0.8,-6.33
220,2020-01-30,32220.326,34153.83,-1933.5,6,45430,Thursday,False,47.0,1,Winter,34153.83,106.0,7571.67,5692.3,1.06,0.94,-2.49
221,2020-01-31,36664.52,28016.49,8648.03,4,30070,Friday,False,39.5,1,Winter,28016.49,76.41,7517.5,7004.12,0.76,1.31,-17.97
222,2020-02-01,39241.058,15644.3,23596.76,3,23135,Saturday,False,47.5,2,Winter,15644.3,39.87,7711.67,5214.77,0.4,2.51,-44.16
223,2020-02-02,47033.784,15696.28,31337.5,2,15110,Sunday,False,52.5,2,Winter,15696.28,33.37,7555.0,7848.14,0.33,3.0,0.33
224,2020-02-03,46855.149,25739.78,21115.37,3,22830,Monday,False,59.0,2,Winter,25739.78,54.93,7610.0,8579.93,0.55,1.82,63.99
225,2020-02-04,44206.12,36944.82,7261.3,4,30330,Tuesday,False,60.0,2,Winter,36944.82,83.57,7582.5,9236.2,0.84,1.2,43.53
226,2020-02-05,38429.165,32685.31,5743.86,4,30370,Wednesday,False,63.0,2,Winter,32685.31,85.05,7592.5,8171.33,0.85,1.18,-11.53
227,2020-02-06,37088.948,33919.05,3169.9,3,22935,Thursday,False,64.0,2,Winter,33919.05,91.45,7645.0,11306.35,0.91,1.09,3.77
228,2020-02-07,26619.774,26326.53,293.24,5,37990,Friday,False,44.5,2,Winter,26326.53,98.9,7598.0,5265.31,0.99,1.01,-22.38
229,2020-02-08,39443.61,17290.38,22153.23,2,15155,Saturday,False,32.0,2,Winter,17290.38,43.84,7577.5,8645.19,0.44,2.28,-34.32
230,2020-02-09,37894.527,16109.34,21785.19,2,15000,Sunday,False,40.0,2,Winter,16109.34,42.51,7500.0,8054.67,0.43,2.35,-6.83
231,2020-02-10,37199.821,26292.79,10907.03,3,22500,Monday,False,43.5,2,Winter,26292.79,70.68,7500.0,8764.26,0.71,1.41,63.21
232,2020-02-11,33471.548,30577.8,2893.75,4,30390,Tuesday,False,63.5,2,Winter,30577.8,91.35,7597.5,7644.45,0.91,1.09,16.3
233,2020-02-12,42424.521,34188.43,8236.09,4,30430,Wednesday,False,62.5,2,Winter,34188.43,80.59,7607.5,8547.11,0.81,1.24,11.81
234,2020-02-13,31648.51,31833.72,-185.21,6,45780,Thursday,False,58.0,2,Winter,31833.72,100.59,7630.0,5305.62,1.01,0.99,-6.89
235,2020-02-14,46732.59,26200.32,20532.27,2,15390,Friday,False,49.0,2,Winter,26200.32,56.06,7695.0,13100.16,0.56,1.78,-17.7
236,2020-02-15,36242.992,14337.4,21905.59,2,15340,Saturday,False,45.0,2,Winter,14337.4,39.56,7670.0,7168.7,0.4,2.53,-45.28
237,2020-02-16,37726.489,13831.14,23895.35,2,15395,Sunday,False,40.5,2,Winter,13831.14,36.66,7697.5,6915.57,0.37,2.73,-3.53
238,2020-02-17,39473.07,24681.67,14791.4,3,22800,Monday,False,49.5,2,Winter,24681.67,62.53,7600.0,8227.22,0.63,1.6,78.45
239,2020-02-18,37714.05,23791.05,13923.0,4,30260,Tuesday,True,56.5,2,Winter,23791.05,63.08,7565.0,5947.76,0.63,1.59,-3.61
240,2020-02-19,39574.904,21701.56,17873.34,3,33067,Wednesday,False,76.3,2,Winter,21701.56,54.84,11022.33,7233.85,0.55,1.82,-8.78
241,2020-02-20,40037.713,26264.84,13772.87,3,36961,Thursday,False,73.4,2,Winter,26264.84,65.6,12320.33,8754.95,0.66,1.52,21.03
242,2020-02-21,31969.84,21634.66,10335.18,2,35744,Friday,False,74.6,2,Winter,21634.66,67.67,17872.0,10817.33,0.68,1.48,-17.63
243,2020-02-22,34668.214,30173.58,4494.63,4,42984,Saturday,False,74.0,2,Winter,30173.58,87.04,10746.0,7543.4,0.87,1.15,39.47
244,2020-02-23,41366.614,22905.03,18461.58,2,40666,Sunday,False,78.2,2,Winter,22905.03,55.37,20333.0,11452.52,0.55,1.81,-24.09
245,2020-02-24,39171.163,25148.79,14022.37,3,35623,Monday,False,77.9,2,Winter,25148.79,64.2,11874.33,8382.93,0.64,1.56,9.8
246,2020-02-25,39126.326,25324.96,13801.37,2,37600,Tuesday,False,71.3,2,Winter,25324.96,64.73,18800.0,12662.48,0.65,1.54,0.7
247,2020-02-26,28555.327,34246.43,-5691.1,2,38903,Wednesday,False,79.1,2,Winter,34246.43,119.93,19451.5,17123.22,1.2,0.83,35.23
248,2020-02-27,26659.628,22283.2,4376.43,5,48684,Thursday,False,70.6,2,Winter,22283.2,83.58,9736.8,4456.64,0.84,1.2,-34.93
249,2020-02-28,36857.546,29947.36,6910.19,2,41487,Friday,False,71.3,2,Winter,29947.36,81.25,20743.5,14973.68,0.81,1.23,34.39
250,2020-02-29,33463.513,30091.17,3372.34,4,33998,Saturday,False,75.9,2,Winter,30091.17,89.92,8499.5,7522.79,0.9,1.11,0.48
251,2020-03-01,42556.539,28921.43,13635.11,1,29918,Sunday,False,78.8,3,Spring,28921.43,67.96,29918.0,28921.43,0.68,1.47,-3.89
252,2020-03-02,29614.912,24325.33,5289.58,2,24672,Monday,False,76.5,3,Spring,24325.33,82.14,12336.0,12162.66,0.82,1.22,-15.89
253,2020-03-03,34676.076,27903.82,6772.26,1,37632,Tuesday,False,75.0,3,Spring,27903.82,80.47,37632.0,27903.82,0.8,1.24,14.71
254,2020-03-04,30892.881,20993.67,9899.21,5,32633,Wednesday,False,74.3,3,Spring,20993.67,67.96,6526.6,4198.73,0.68,1.47,-24.76
255,2020-03-05,30559.003,29111.48,1447.52,2,34735,Thursday,False,72.1,3,Spring,29111.48,95.26,17367.5,14555.74,0.95,1.05,38.67
256,2020-03-06,25574.679,25216.49,358.19,2,38308,Friday,False,77.8,3,Spring,25216.49,98.6,19154.0,12608.24,0.99,1.01,-13.38
257,2020-03-07,31283.157,31389.02,-105.86,4,36987,Saturday,False,78.0,3,Spring,31389.02,100.34,9246.75,7847.26,1.0,1.0,24.48
258,2020-03-08,33633.883,20839.15,12794.73,2,38427,Sunday,False,76.7,3,Spring,20839.15,61.96,19213.5,10419.58,0.62,1.61,-33.61
259,2020-03-09,43537.585,30545.39,12992.2,4,23537,Monday,False,76.0,3,Spring,30545.39,70.16,5884.25,7636.35,0.7,1.43,46.58
260,2020-03-10,29425.693,36762.62,-7336.93,3,36120,Tuesday,False,74.6,3,Spring,36762.62,124.93,12040.0,12254.21,1.25,0.8,20.35
261,2020-03-11,24923.342,21163.27,3760.07,3,41127,Wednesday,False,74.7,3,Spring,21163.27,84.91,13709.0,7054.42,0.85,1.18,-42.43
262,2020-03-12,40066.099,24043.26,16022.84,3,29193,Thursday,False,76.7,3,Spring,24043.26,60.01,9731.0,8014.42,0.6,1.67,13.61
263,2020-03-13,38026.781,21142.71,16884.07,2,39029,Friday,False,70.8,3,Spring,21142.71,55.6,19514.5,10571.36,0.56,1.8,-12.06
264,2020-03-14,44126.021,34331.51,9794.51,3,35491,Saturday,False,79.6,3,Spring,34331.51,77.8,11830.33,11443.84,0.78,1.29,62.38
265,2020-03-15,41058.871,24712.28,16346.59,5,35905,Sunday,False,79.4,3,Spring,24712.28,60.19,7181.0,4942.46,0.6,1.66,-28.02
266,2020-03-16,20485.363,24329.8,-3844.44,4,28198,Monday,False,70.7,3,Spring,24329.8,118.77,7049.5,6082.45,1.19,0.84,-1.55
267,2020-03-17,39214.39,23199.48,16014.91,3,38235,Tuesday,False,77.1,3,Spring,23199.48,59.16,12745.0,7733.16,0.59,1.69,-4.65
268,2020-03-18,34997.863,11655.45,23342.41,3,36540,Wednesday,False,70.4,3,Spring,11655.45,33.3,12180.0,3885.15,0.33,3.0,-49.76
269,2020-03-19,21997.673,26935.8,-4938.13,3,36496,Thursday,False,76.5,3,Spring,26935.8,122.45,12165.33,8978.6,1.22,0.82,131.1
270,2020-03-20,28957.354,23085.45,5871.9,2,26031,Friday,False,74.8,3,Spring,23085.45,79.72,13015.5,11542.72,0.8,1.25,-14.29
271,2020-03-21,32668.037,21948.35,10719.69,3,36973,Saturday,False,71.2,3,Spring,21948.35,67.19,12324.33,7316.12,0.67,1.49,-4.93
272,2020-03-22,37734.474,29948.19,7786.28,3,31487,Sunday,False,74.0,3,Spring,29948.19,79.37,10495.67,9982.73,0.79,1.26,36.45
273,2020-03-23,20662.975,27867.39,-7204.42,3,37969,Monday,False,71.9,3,Spring,27867.39,134.87,12656.33,9289.13,1.35,0.74,-6.95
274,2020-03-24,41915.639,18254.22,23661.42,4,33893,Tuesday,False,74.7,3,Spring,18254.22,43.55,8473.25,4563.56,0.44,2.3,-34.5
275,2020-03-25,40535.796,25125.82,15409.98,1,47021,Wednesday,False,76.0,3,Spring,25125.82,61.98,47021.0,25125.82,0.62,1.61,37.64
276,2020-03-26,33089.917,20133.16,12956.76,3,31167,Thursday,False,77.8,3,Spring,20133.16,60.84,10389.0,6711.05,0.61,1.64,-19.87
277,2020-03-27,34080.789,28392.01,5688.78,2,32327,Friday,False,70.0,3,Spring,28392.01,83.31,16163.5,14196.0,0.83,1.2,41.02
278,2020-03-28,36765.547,25479.83,11285.72,3,27299,Saturday,False,78.4,3,Spring,25479.83,69.3,9099.67,8493.28,0.69,1.44,-10.26
279,2020-03-29,40045.887,14439.77,25606.12,2,32910,Sunday,False,79.7,3,Spring,14439.77,36.06,16455.0,7219.88,0.36,2.77,-43.33
280,2020-03-30,28501.01,26710.75,1790.26,3,35724,Monday,False,72.5,3,Spring,26710.75,93.72,11908.0,8903.58,0.94,1.07,84.98
281,2020-03-31,33675.003,29491.78,4183.22,3,27124,Tuesday,False,71.5,3,Spring,29491.78,87.58,9041.33,9830.59,0.88,1.14,10.41
282,2020-04-01,23608.068,28876.07,-5268.0,3,35747,Wednesday,False,71.0,4,Spring,28876.07,122.31,11915.67,9625.36,1.22,0.82,-2.09
283,2020-04-02,21621.741,27038.17,-5416.43,5,37134,Thursday,False,78.0,4,Spring,27038.17,125.05,7426.8,5407.63,1.25,0.8,-6.36
284,2020-04-03,33823.894,19427.55,14396.34,4,31164,Friday,False,76.1,4,Spring,19427.55,57.44,7791.0,4856.89,0.57,1.74,-28.15
285,2020-04-04,31528.49,23109.95,8418.54,2,39360,Saturday,False,71.6,4,Spring,23109.95,73.3,19680.0,11554.98,0.73,1.36,18.95
286,2020-04-05,21372.448,27993.77,-6621.32,3,34275,Sunday,False,73.7,4,Spring,27993.77,130.98,11425.0,9331.26,1.31,0.76,21.13
287,2020-04-06,27150.805,22324.96,4825.85,3,27674,Monday,False,72.4,4,Spring,22324.96,82.23,9224.67,7441.65,0.82,1.22,-20.25
288,2020-04-07,27177.96,27266.65,-88.69,4,37783,Tuesday,False,76.1,4,Spring,27266.65,100.33,9445.75,6816.66,1.0,1.0,22.14
289,2020-04-08,35051.942,26002.61,9049.33,2,31118,Wednesday,False,75.0,4,Spring,26002.61,74.18,15559.0,13001.3,0.74,1.35,-4.64
290,2020-04-09,33190.962,27805.56,5385.4,3,33259,Thursday,False,78.1,4,Spring,27805.56,83.77,11086.33,9268.52,0.84,1.19,6.93
291,2020-04-10,33424.413,24786.05,8638.36,4,36118,Friday,False,79.1,4,Spring,24786.05,74.16,9029.5,6196.51,0.74,1.35,-10.86
292,2020-04-11,26034.005,26251.69,-217.68,4,36812,Saturday,False,70.1,4,Spring,26251.69,100.84,9203.0,6562.92,1.01,0.99,5.91
293,2020-04-12,33208.763,20106.47,13102.29,4,31896,Sunday,False,75.3,4,Spring,20106.47,60.55,7974.0,5026.62,0.61,1.65,-23.41
294,2020-04-13,43704.207,18538.07,25166.14,2,37580,Monday,False,78.7,4,Spring,18538.07,42.42,18790.0,9269.04,0.42,2.36,-7.8
295,2020-04-14,22369.513,22884.22,-514.71,3,39086,Tuesday,False,79.7,4,Spring,22884.22,102.3,13028.67,7628.07,1.02,0.98,23.44
296,2020-04-15,36223.012,27836.1,8386.91,3,29274,Wednesday,False,75.9,4,Spring,27836.1,76.85,9758.0,9278.7,0.77,1.3,21.64
297,2020-04-16,28942.492,22716.32,6226.17,2,37382,Thursday,False,70.0,4,Spring,22716.32,78.49,18691.0,11358.16,0.78,1.27,-18.39
298,2020-04-17,40716.998,28757.73,11959.27,3,46919,Friday,False,79.4,4,Spring,28757.73,70.63,15639.67,9585.91,0.71,1.42,26.6
299,2020-04-18,34405.132,19844.35,14560.78,1,32826,Saturday,False,71.2,4,Spring,19844.35,57.68,32826.0,19844.35,0.58,1.73,-30.99
300,2020-04-19,22187.984,30149.14,-7961.16,4,30974,Sunday,False,75.0,4,Spring,30149.14,135.88,7743.5,7537.28,1.36,0.74,51.93
301,2020-04-20,38799.055,27466.21,11332.84,2,33575,Monday,False,72.1,4,Spring,27466.21,70.79,16787.5,13733.1,0.71,1.41,-8.9
302,2020-04-21,42483.345,31485.94,10997.41,4,36693,Tuesday,False,75.2,4,Spring,31485.94,74.11,9173.25,7871.48,0.74,1.35,14.64
303,2020-04-22,31167.68,20339.09,10828.59,4,37522,Wednesday,False,70.5,4,Spring,20339.09,65.26,9380.5,5084.77,0.65,1.53,-35.4
304,2020-04-23,36441.874,22443.1,13998.77,5,34957,Thursday,False,79.0,4,Spring,22443.1,61.59,6991.4,4488.62,0.62,1.62,10.34
305,2020-04-24,22416.874,25341.48,-2924.61,5,30271,Friday,False,80.0,4,Spring,25341.48,113.05,6054.2,5068.3,1.13,0.88,12.91
306,2020-04-25,35510.589,20049.77,15460.82,3,30553,Saturday,False,72.5,4,Spring,20049.77,56.46,10184.33,6683.26,0.56,1.77,-20.88
307,2020-04-26,28276.41,24750.43,3525.98,3,32385,Sunday,False,70.9,4,Spring,24750.43,87.53,10795.0,8250.14,0.88,1.14,23.44
308,2020-04-27,34028.973,24579.07,9449.9,3,40366,Monday,False,78.4,4,Spring,24579.07,72.23,13455.33,8193.02,0.72,1.38,-0.69
309,2020-04-28,23187.677,17243.33,5944.35,2,37592,Tuesday,False,71.4,4,Spring,17243.33,74.36,18796.0,8621.67,0.74,1.34,-29.85
310,2020-04-29,39835.598,19782.09,20053.51,4,28214,Wednesday,False,79.9,4,Spring,19782.09,49.66,7053.5,4945.52,0.5,2.01,14.72
311,2020-04-30,32751.188,22682.11,10069.08,2,35396,Thursday,False,77.3,4,Spring,22682.11,69.26,17698.0,11341.06,0.69,1.44,14.66
312,2020-05-01,26773.172,22504.96,4268.21,4,39570,Friday,False,70.9,5,Spring,22504.96,84.06,9892.5,5626.24,0.84,1.19,-0.78
313,2020-05-02,35015.108,20429.46,14585.65,3,38417,Saturday,False,70.8,5,Spring,20429.46,58.34,12805.67,6809.82,0.58,1.71,-9.22
314,2020-05-03,28554.46,19364.44,9190.02,3,21275,Sunday,False,74.0,5,Spring,19364.44,67.82,7091.67,6454.81,0.68,1.47,-5.21
315,2020-05-04,26934.592,28155.27,-1220.68,5,28177,Monday,False,79.2,5,Spring,28155.27,104.53,5635.4,5631.05,1.05,0.96,45.4
316,2020-05-05,37955.327,27607.29,10348.04,3,30111,Tuesday,False,77.1,5,Spring,27607.29,72.74,10037.0,9202.43,0.73,1.37,-1.95
317,2020-05-06,43534.128,28098.37,15435.76,3,30340,Wednesday,False,77.5,5,Spring,28098.37,64.54,10113.33,9366.12,0.65,1.55,1.78
318,2020-05-07,43172.928,18391.62,24781.31,3,39772,Thursday,False,75.5,5,Spring,18391.62,42.6,13257.33,6130.54,0.43,2.35,-34.55
319,2020-05-08,40618.998,18144.04,22474.96,4,34015,Friday,False,79.2,5,Spring,18144.04,44.67,8503.75,4536.01,0.45,2.24,-1.35
320,2020-05-09,23605.59,23527.96,77.63,4,40777,Saturday,False,75.3,5,Spring,23527.96,99.67,10194.25,5881.99,1.0,1.0,29.67
321,2020-05-10,28357.03,18995.85,9361.18,1,29924,Sunday,False,74.2,5,Spring,18995.85,66.99,29924.0,18995.85,0.67,1.49,-19.26
322,2020-05-11,26813.74,22634.12,4179.62,3,42307,Monday,False,76.9,5,Spring,22634.12,84.41,14102.33,7544.71,0.84,1.18,19.15
323,2020-05-12,38967.876,32668.81,6299.07,3,28507,Tuesday,False,70.1,5,Spring,32668.81,83.84,9502.33,10889.6,0.84,1.19,44.33
324,2020-05-13,37937.765,23100.22,14837.54,3,38122,Wednesday,False,77.3,5,Spring,23100.22,60.89,12707.33,7700.07,0.61,1.64,-29.29
325,2020-05-14,20854.356,24901.47,-4047.11,4,31677,Thursday,False,77.5,5,Spring,24901.47,119.41,7919.25,6225.37,1.19,0.84,7.8
326,2020-05-15,31597.906,20686.53,10911.38,3,33793,Friday,False,70.0,5,Spring,20686.53,65.47,11264.33,6895.51,0.65,1.53,-16.93
327,2020-05-16,41966.292,23356.82,18609.47,2,32125,Saturday,False,71.1,5,Spring,23356.82,55.66,16062.5,11678.41,0.56,1.8,12.91
328,2020-05-17,40731.117,23965.81,16765.31,5,33940,Sunday,False,76.1,5,Spring,23965.81,58.84,6788.0,4793.16,0.59,1.7,2.61
329,2020-05-18,40211.111,21756.55,18454.56,4,35971,Monday,False,79.3,5,Spring,21756.55,54.11,8992.75,5439.14,0.54,1.85,-9.22
330,2020-05-19,25424.277,32254.78,-6830.5,2,32509,Tuesday,False,79.6,5,Spring,32254.78,126.87,16254.5,16127.39,1.27,0.79,48.25
331,2020-05-20,26083.418,25263.86,819.56,3,37658,Wednesday,True,72.4,5,Spring,25263.86,96.86,12552.67,8421.29,0.97,1.03,-21.67
332,2020-05-21,28345.358,33320.89,-4975.53,5,39552,Thursday,False,73.4,5,Spring,33320.89,117.55,7910.4,6664.18,1.18,0.85,31.89
333,2020-05-22,35200.751,20267.9,14932.85,3,33237,Friday,False,77.7,5,Spring,20267.9,57.58,11079.0,6755.97,0.58,1.74,-39.17
334,2020-05-23,26995.601,28185.27,-1189.67,4,22020,Saturday,False,78.9,5,Spring,28185.27,104.41,5505.0,7046.32,1.04,0.96,39.06
335,2020-05-24,39933.67,22161.97,17771.7,3,29013,Sunday,False,71.4,5,Spring,22161.97,55.5,9671.0,7387.32,0.55,1.8,-21.37
336,2020-05-25,30753.852,27856.07,2897.78,3,38547,Monday,False,77.3,5,Spring,27856.07,90.58,12849.0,9285.36,0.91,1.1,25.69
337,2020-05-26,26362.652,22097.43,4265.22,1,31822,Tuesday,False,79.2,5,Spring,22097.43,83.82,31822.0,22097.43,0.84,1.19,-20.67
338,2020-05-27,42835.391,27315.52,15519.87,4,31703,Wednesday,True,75.4,5,Spring,27315.52,63.77,7925.75,6828.88,0.64,1.57,23.61
339,2020-05-28,35844.797,25838.24,10006.56,4,45100,Thursday,False,76.8,5,Spring,25838.24,72.08,11275.0,6459.56,0.72,1.39,-5.41
340,2020-05-29,21243.049,23065.19,-1822.14,3,40623,Friday,False,70.3,5,Spring,23065.19,108.58,13541.0,7688.4,1.09,0.92,-10.73
341,2020-05-30,28318.937,26553.62,1765.32,3,39699,Saturday,False,70.2,5,Spring,26553.62,93.77,13233.0,8851.21,0.94,1.07,15.12
342,2020-05-31,27513.488,31974.08,-4460.59,3,39614,Sunday,False,73.8,5,Spring,31974.08,116.21,13204.67,10658.03,1.16,0.86,20.41
343,2020-06-01,20909.155,25690.67,-4781.51,2,36595,Monday,False,76.0,6,Summer,25690.67,122.87,18297.5,12845.34,1.23,0.81,-19.65
344,2020-06-02,38965.773,17103.73,21862.04,3,36446,Tuesday,False,74.2,6,Summer,17103.73,43.89,12148.67,5701.24,0.44,2.28,-33.42
345,2020-06-03,20215.145,12469.83,7745.32,5,40537,Wednesday,False,73.8,6,Summer,12469.83,61.69,8107.4,2493.97,0.62,1.62,-27.09
346,2020-06-04,29262.079,15421.89,13840.19,3,29875,Thursday,False,75.2,6,Summer,15421.89,52.7,9958.33,5140.63,0.53,1.9,23.67
347,2020-06-05,30609.297,24850.49,5758.81,3,34983,Friday,False,72.6,6,Summer,24850.49,81.19,11661.0,8283.5,0.81,1.23,61.14
348,2020-06-06,31108.35,16507.74,14600.61,4,30780,Saturday,False,74.3,6,Summer,16507.74,53.07,7695.0,4126.94,0.53,1.88,-33.57
349,2020-06-07,27162.85,17655.21,9507.64,4,40048,Sunday,False,75.0,6,Summer,17655.21,65.0,10012.0,4413.8,0.65,1.54,6.95
350,2020-06-08,26066.23,27488.09,-1421.86,4,26360,Monday,False,75.9,6,Summer,27488.09,105.45,6590.0,6872.02,1.05,0.95,55.69
351,2020-06-09,44826.86,18842.11,25984.75,3,26500,Tuesday,False,75.6,6,Summer,18842.11,42.03,8833.33,6280.7,0.42,2.38,-31.45
352,2020-06-10,36066.236,24792.65,11273.59,3,36493,Wednesday,False,76.5,6,Summer,24792.65,68.74,12164.33,8264.22,0.69,1.45,31.58
353,2020-06-11,44418.663,29983.89,14434.77,5,37837,Thursday,False,70.7,6,Summer,29983.89,67.5,7567.4,5996.78,0.68,1.48,20.94
